"ID_CHARACTER","ID_SCENE","ID_PLACE","ID_DIALOGUE","SENTIMENT_AFINN","DIALOGUE_LENGTH","LOVE_COUNT","INSERTED_AT","UPDATED_AT"
"7","27","39","722","-3.0","22","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","27","59","752","-3.0","29","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","17","52","418","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"41","18","36","436","-2.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","18","34","461","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","19","36","482","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"46","19","51","491","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","23","65","582","0.0","22","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","24","44","599","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","24","44","609","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"29","24","44","614","4.0","18","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","24","44","623","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","27","39","712","-3.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","27","39","714","0.0","61","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","27","39","730","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","27","59","745","-1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","27","59","754","-2.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","28","64","803","-1.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","30","64","835","3.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","34","36","882","0.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"21","36","8","941","1.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","39","17","1026","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","39","1","1045","3.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"12","40","1","1063","5.0","22","1","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","41","71","1091","0.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","43","49","1137","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"79","44","38","1152","-2.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","47","28","1257","-2.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"128","53","41","1431","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"24","57","60","1552","-3.0","21","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","58","45","1565","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","59","40","1619","5.0","24","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"47","70","36","1858","4.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","70","36","1859","2.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"21","72","8","1877","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","4","10","106","-5.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","14","49","306","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","15","52","328","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","16","59","384","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","16","59","397","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","19","36","479","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","19","51","501","1.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","20","51","514","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","21","39","551","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","21","39","559","3.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","21","39","570","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","22","54","574","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","24","44","600","-2.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","24","40","651","7.0","25","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","26","39","702","-3.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","27","59","750","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"59","17","26","419","7.0","41","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","19","51","490","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","23","65","587","0.0","16","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","24","44","616","0.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","24","40","636","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","24","40","641","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"12","25","35","684","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","25","35","694","-3.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","25","35","697","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","27","59","742","-1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","27","64","765","1.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"12","20","51","525","-1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","21","39","571","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","27","64","771","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","27","64","777","2.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","27","64","793","3.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","28","64","809","2.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","29","64","814","-2.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","29","64","815","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","29","64","820","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","29","64","823","3.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","32","43","851","3.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","32","43","858","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","32","43","866","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"21","35","8","897","0.0","23","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","36","8","949","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"26","38","17","987","1.0","34","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"16","38","17","999","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"19","38","17","1008","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","39","17","1028","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","39","3","1039","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","39","1","1052","-3.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","41","71","1086","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","42","67","1122","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","44","38","1151","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"29","45","30","1169","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","45","30","1184","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"126","46","45","1203","-2.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"28","46","30","1228","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","48","61","1277","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","48","61","1282","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"52","49","52","1309","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"27","50","43","1347","1.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"28","51","36","1384","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","52","39","1418","2.0","42","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","53","41","1444","0.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"99","54","46","1463","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","54","46","1477","3.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","57","60","1545","-3.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","57","60","1549","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","58","39","1578","2.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","62","43","1673","1.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","62","43","1684","-3.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"24","65","25","1762","3.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"24","65","25","1770","-4.0","69","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","42","67","1113","-3.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","58","45","1569","1.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","64","25","1749","-1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"60","72","8","1894","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"58","73","69","1913","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","74","5","1943","1.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","86","19","2277","-2.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","91","40","2442","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"18","113","39","2984","-4.0","54","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","115","30","3080","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","131","11","3496","2.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","77","36","2041","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","115","45","3063","-1.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","23","65","591","1.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","105","17","2766","-7.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","108","36","2860","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","140","30","3828","2.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","3","8","71","-1.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","10","42","202","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","8","5","170","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"139","9","71","181","-1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"31","2","8","48","4.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","7","4","161","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","11","33","237","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","12","36","243","-4.0","67","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","14","61","299","0.0","16","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","14","49","307","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"12","15","52","325","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","15","52","330","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","15","63","376","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","15","63","377","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","16","59","391","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"46","17","52","415","-2.0","16","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","17","36","433","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","18","34","465","-7.0","32","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","18","34","468","3.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","19","51","506","1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","23","65","588","-4.0","30","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","24","44","611","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","24","44","628","2.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","24","44","631","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","24","40","639","-2.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","24","40","648","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","25","35","672","5.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","27","39","718","2.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","27","59","743","3.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","27","59","749","-3.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"50","15","52","331","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"50","15","52","349","4.0","64","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"19","15","63","370","-2.0","23","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","16","59","400","3.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","17","52","416","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"46","17","52","417","4.0","22","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","24","44","607","-1.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","24","40","640","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","24","40","655","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","24","40","659","2.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","25","35","681","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","27","39","717","-3.0","25","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","27","39","723","2.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","27","39","733","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","27","64","768","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","19","36","480","0.0","23","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","23","65","581","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"87","25","35","691","-9.0","57","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","27","64","774","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","27","64","784","3.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","27","64","795","-2.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","28","64","807","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","29","64","812","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","29","64","817","-1.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","33","36","873","1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"52","33","36","875","4.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"21","35","8","895","6.0","39","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"21","35","8","899","3.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"21","35","8","901","3.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"21","36","8","904","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","36","8","906","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","36","8","910","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","36","8","923","-1.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","36","8","931","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","37","8","958","2.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","37","8","973","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","38","17","985","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"26","39","17","1029","2.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","39","1","1049","-1.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","41","42","1103","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","44","36","1164","-6.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","45","30","1174","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"28","45","30","1182","0.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","46","40","1213","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"28","46","30","1221","5.0","22","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","46","30","1227","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","48","61","1283","-5.0","110","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","48","45","1291","0.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"12","49","52","1317","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","51","36","1392","2.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","60","35","1633","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"68","60","35","1648","-2.0","31","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","61","35","1670","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","50","52","1332","-2.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","54","46","1465","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","72","8","1910","4.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","75","5","1976","1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","78","32","2068","3.0","36","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","81","27","2147","-4.0","39","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","87","22","2312","-2.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","115","45","3056","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"43","7","4","160","0.0","56","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"138","5","5","142","0.0","19","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","7","4","166","4.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","12","36","248","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","13","36","268","4.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"37","13","28","296","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","14","61","302","-3.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","14","49","310","-1.0","98","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"50","15","52","326","1.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","15","52","354","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"41","15","30","361","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","15","63","366","0.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","15","63","369","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","15","63","375","1.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"59","17","26","421","3.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","19","36","474","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","19","36","476","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","20","51","520","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","21","40","529","-3.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","21","40","532","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","21","40","534","0.0","33","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","21","40","540","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","21","39","557","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","21","39","573","-1.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","23","65","583","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","24","44","610","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","24","44","618","0.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","24","40","669","-3.0","30","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","25","35","673","3.0","24","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"87","25","35","689","0.0","23","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","25","35","696","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","15","52","343","2.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","16","59","383","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"12","17","26","422","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"59","17","26","427","3.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","18","34","444","-2.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","18","34","451","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","18","34","457","1.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","19","36","484","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","19","36","488","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"46","19","51","489","-2.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"46","19","51","493","0.0","23","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","20","51","521","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","21","39","560","2.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","21","39","566","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","21","39","568","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","24","44","608","-1.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","24","44","627","5.0","35","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","24","40","652","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"12","25","35","682","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","25","35","698","0.0","16","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","27","39","720","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","27","39","727","-1.0","21","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","27","39","739","-1.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","21","39","562","1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"35","22","54","580","-2.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","23","65","586","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","23","65","592","-1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","27","64","769","4.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","27","64","780","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","27","64","782","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","27","64","798","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","29","64","813","1.0","21","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","29","64","822","3.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","30","64","827","-3.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"41","30","64","832","3.0","71","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","30","64","833","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"41","30","64","834","0.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","30","64","836","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"41","30","64","837","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","30","64","838","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"41","30","64","839","2.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","30","64","841","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","32","43","859","-2.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","32","43","860","0.0","19","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","32","43","861","4.0","40","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","32","43","862","0.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","34","36","884","-1.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","34","36","885","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","35","8","888","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"32","35","8","889","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"32","35","8","898","2.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","35","8","902","-2.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"27","36","8","905","16.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","36","8","908","1.0","24","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"27","36","8","924","-4.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","36","8","929","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","36","8","936","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","36","8","938","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","36","8","946","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"27","36","8","947","-1.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"14","37","8","975","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"32","37","8","978","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"31","37","8","979","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"26","38","17","989","5.0","35","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"20","38","17","990","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","38","17","992","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","38","17","997","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
